sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:obsolete_conceptId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
01300,"Tuberculosis of meninges and central nervous system, Tuberculous meningitis",0,,2000300201,"Aivokalvo- ja keskushermostotuberkuloosi, Meningum",5-char ICD8fi,Condition,1970-01-01,2099-12-31,013,,,0.73,UNCHECKED,UNREVIEWED,,0,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1641576349450,
01390,"Tuberculosis of meninges and central nervous system, Systematis nervosi centralis, meningibus exceptis",0,,2000300202,"Aivokalvo- ja keskushermostotuberkuloosi, Systematis nervosi centralis, meningibus exceptis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,013,,,0.61,UNCHECKED,UNREVIEWED,,0,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1641576358934,
01397,"Tuberculosis of meninges and central nervous system, Suspecta",0,,2000300203,"Aivokalvo- ja keskushermostotuberkuloosi, Suspecta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,013,,,0.76,UNCHECKED,UNREVIEWED,,0,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1641576367437,
01399,"Tuberculosis of meninges and central nervous system, Other central nervous system",0,,2000300204,"Aivokalvo- ja keskushermostotuberkuloosi, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,013,,,0.76,UNCHECKED,UNREVIEWED,,0,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1641576375295,
013,Tuberculosis of meninges and central nervous system,0,,2000300200,Aivokalvo- ja keskushermostotuberkuloosi,3-char ICD8fi,Condition,1970-01-01,2099-12-31,010-019,,,0.87,APPROVED,EQUAL,Greta,1722342463307,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1641576341384,
01409,"Tuberculosis of intestines, peritoneum and mesenteric glands, Unspecified",0,,2000300209,"Suoliston, vatsakalvon ja suoliliepeen imusolmuketutuberkuloosi, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,014,,,0.85,UNCHECKED,UNREVIEWED,,0,196019,"Tuberculosis of intestines, peritoneum and mesenteric glands",Condition,MAPS_TO,,<auto>,1641576421219,
01407,"Tuberculosis of intestines, peritoneum and mesenteric glands, Suspecta",0,,2000300208,"Suoliston, vatsakalvon ja suoliliepeen imusolmuketutuberkuloosi, Suspecta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,014,,,0.92,APPROVED,EQUAL,Greta,1721224262244,196019,"Tuberculosis of intestines, peritoneum and mesenteric glands",Condition,MAPS_TO,,<auto>,1641576411408,
01401,"Tuberculosis of intestines, peritoneum and mesenteric glands, Peritonei et lymphonodorum mesenterii",0,,2000300207,"Suoliston, vatsakalvon ja suoliliepeen imusolmuketutuberkuloosi, Peritonei et lymphonodorum mesenterii",5-char ICD8fi,Condition,1970-01-01,2099-12-31,014,,,0.78,UNCHECKED,UNREVIEWED,,0,196019,"Tuberculosis of intestines, peritoneum and mesenteric glands",Condition,MAPS_TO,,<auto>,1641576400606,
01400,"Tuberculosis of intestines, peritoneum and mesenteric glands, Intestinorum",0,,2000300206,"Suoliston, vatsakalvon ja suoliliepeen imusolmuketutuberkuloosi, Intestinorum",5-char ICD8fi,Condition,1970-01-01,2099-12-31,014,,,0.92,APPROVED,EQUAL,Greta,1721224269153,196019,"Tuberculosis of intestines, peritoneum and mesenteric glands",Condition,MAPS_TO,,<auto>,1641576390550,
014,"Tuberculosis of intestines, peritoneum and mesenteric glands",0,,2000300205,"Suoliston, vatsakalvon ja suoliliepeen imusolmuketutuberkuloosi",3-char ICD8fi,Condition,1970-01-01,2099-12-31,010-019,,,1.00,APPROVED,EQUAL,Javier,1641651726877,196019,"Tuberculosis of intestines, peritoneum and mesenteric glands",Condition,MAPS_TO,,<auto>,1641576382550,
01602,"Tuberculosis of genito-urinary system, Vesicae urinariae",0,,2000300220,"Virtsa- ja sukuelintuberkuloosi, Vesicae urinariae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.63,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576476037,
01603,"Tuberculosis of genito-urinary system, Urethrae",0,,2000300221,"Virtsa- ja sukuelintuberkuloosi, Urethrae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.67,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576480814,
01601,"Tuberculosis of genito-urinary system, Ureteris",0,,2000300219,"Virtsa- ja sukuelintuberkuloosi, Ureteris",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.69,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576471298,
01609,"Tuberculosis of genito-urinary system, Unspecified",0,,2000300227,"Virtsa- ja sukuelintuberkuloosi, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.64,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576509998,
01608,"Tuberculosis of genito-urinary system, Suspecta",8,,2000300226,"Virtsa- ja sukuelintuberkuloosi, Suspecta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.70,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576505574,
01605,"Tuberculosis of genito-urinary system, Salpingis",0,,2000300223,"Virtsa- ja sukuelintuberkuloosi, Salpingis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.66,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576491925,
01600,"Tuberculosis of genito-urinary system, Renis",36,,2000300218,"Virtsa- ja sukuelintuberkuloosi, Renis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.71,APPROVED,EQUAL,Greta,1723204542394,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576466269,
01604,"Tuberculosis of genito-urinary system, Prostatae, vesiculae seminalis sive testis",0,,2000300222,"Virtsa- ja sukuelintuberkuloosi, Prostatae, vesiculae seminalis sive testis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.55,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576487672,
01606,"Tuberculosis of genito-urinary system, Endometrii",0,,2000300224,"Virtsa- ja sukuelintuberkuloosi, Endometrii",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.66,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576496356,
01607,"Tuberculosis of genito-urinary system, Alia",0,,2000300225,"Virtsa- ja sukuelintuberkuloosi, Alia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,016,,,0.71,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576500925,
016,Tuberculosis of genito-urinary system,0,,2000300217,Virtsa- ja sukuelintuberkuloosi,3-char ICD8fi,Condition,1970-01-01,2099-12-31,010-019,,,0.80,UNCHECKED,UNREVIEWED,,0,73686,Tuberculosis of genitourinary system,Condition,MAPS_TO,,<auto>,1641576461569,
01597,"Tuberculosis of bones and joints, Suspecta",0,,2000300215,"Luu- ja niveltuberkuloosi, Suspecta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,015,,,0.85,UNCHECKED,UNREVIEWED,,0,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1641576452097,
01500,"Tuberculosis of bones and joints, Of vertebral column",21,,2000300211,"Luu- ja niveltuberkuloosi, Columnae vertebralis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,015,,,0.75,UNCHECKED,UNREVIEWED,,0,81496,Tuberculosis of vertebral column,Condition,MAPS_TO,,<auto>,1641576431894,
01599,"Tuberculosis of bones and joints, Of unspecified bones and joints",0,,2000300216,"Luu- ja niveltuberkuloosi, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,015,,,0.75,UNCHECKED,UNREVIEWED,,0,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1641576457323,
01588,"Tuberculosis of bones and joints, Of other specified bones and joints",19,,2000300214,"Luu- ja niveltuberkuloosi, Alia",5-char ICD8fi,Condition,1970-01-01,2099-12-31,015,,,0.74,UNCHECKED,UNREVIEWED,,0,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1641576446253,
01520,"Tuberculosis of bones and joints, Of knee",0,,2000300213,"Luu- ja niveltuberkuloosi, Genus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,015,,,0.84,UNCHECKED,UNREVIEWED,,0,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1641576440558,
01510,"Tuberculosis of bones and joints, Of hip",19,,2000300212,"Luu- ja niveltuberkuloosi, Coxae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,015,,,0.85,UNCHECKED,UNREVIEWED,,0,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1641576436141,
015,Tuberculosis of bones and joints,0,,2000300210,Luu- ja niveltuberkuloosi,3-char ICD8fi,Condition,1970-01-01,2099-12-31,010-019,,,1.00,APPROVED,EQUAL,Javier,1641651726877,438673,Tuberculosis of bones and/or joints,Condition,MAPS_TO,,<auto>,1641576425241,
351,Trigeminal neuralgia,0,,2000302268,Kolmoishermosärky,3-char ICD8fi,Condition,1970-01-01,2099-12-31,350-358,,,1.00,APPROVED,EQUAL,Javier,1641651726877,379801,Trigeminal neuralgia,Condition,MAPS_TO,,<auto>,1641568603876,
35199,Trigeminal neuralgia,55,,2000302269,Kolmoishermosärky,5-char ICD8fi,Condition,1970-01-01,2099-12-31,351,,,1.00,APPROVED,EQUAL,Javier,1641651726877,379801,Trigeminal neuralgia,Condition,MAPS_TO,,<auto>,1641568608058,
13199,"Trichomoniasis urogenitalis, Unspecified",97,,2000300762,"Virtsa- ja sukuelinten siimaeläintauti, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,131,,,0.65,APPROVED,EQUAL,Greta,1723160419708,78073,Urogenital infection by Trichomonas vaginalis,Condition,MAPS_TO,,Greta,1723160417376,
13197,"Trichomoniasis urogenitalis, Suspecta",15,,2000300761,"Virtsa- ja sukuelinten siimaeläintauti, Suspecta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,131,,,0.73,UNCHECKED,UNREVIEWED,,0,78073,Urogenital infection by Trichomonas vaginalis,Condition,MAPS_TO,,<auto>,1641575547478,
131,Trichomoniasis urogenitalis,0,,2000300760,Virtsa- ja sukuelinten siimaeläintauti,3-char ICD8fi,Condition,1970-01-01,2099-12-31,130-136,,,0.87,APPROVED,EQUAL,Greta,1722342491234,78073,Urogenital infection by Trichomonas vaginalis,Condition,MAPS_TO,,<auto>,1641575541136,
12499,"Trichiniasis, Unspecified",0,,2000300737,"Trikiinitauti, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,124,,,0.65,UNCHECKED,UNREVIEWED,,0,4001594,Non-specific,Observation,MAPS_TO,,<auto>,1641575402943,
12497,"Trichiniasis, Suspecta",0,,2000300736,"Trikiinitauti, Suspecta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,124,,,0.71,UNCHECKED,UNREVIEWED,,0,46271001,Infection by larvae of Trichinella,Condition,MAPS_TO,,<auto>,1641575399534,
124,Trichiniasis,0,,2000300735,Trikiinitauti,3-char ICD8fi,Condition,1970-01-01,2099-12-31,120-129,,,1.00,APPROVED,EQUAL,Javier,1641651726877,46271001,Infection by larvae of Trichinella,Condition,MAPS_TO,,<auto>,1641575395459,
86090,"Traumatic pneumothorax and haemothorax, Pneumothorax, Sequelae",0,,2000305642,"Tapaturman aiheuttama ilmarinta ja veririnta, Pneumothorax, Sequelae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.77,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568675923,
86000,"Traumatic pneumothorax and haemothorax, Pneumothorax, Non complicata (sive NUD)",55,,2000305636,"Tapaturman aiheuttama ilmarinta ja veririnta, Pneumothorax, Non complicata (sive NUD)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.66,APPROVED,EQUAL,Greta,1722240561312,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568615985,
86010,"Traumatic pneumothorax and haemothorax, Pneumothorax, Complicata",0,,2000305639,"Tapaturman aiheuttama ilmarinta ja veririnta, Pneumothorax, Complicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.80,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568649266,
86092,"Traumatic pneumothorax and haemothorax, NUD, Sequelae",0,,2000305644,"Tapaturman aiheuttama ilmarinta ja veririnta, NUD, Sequelae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.70,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568692201,
86002,"Traumatic pneumothorax and haemothorax, NUD, Non complicata (sive NUD)",0,,2000305638,"Tapaturman aiheuttama ilmarinta ja veririnta, NUD, Non complicata (sive NUD)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.64,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568641414,
86012,"Traumatic pneumothorax and haemothorax, NUD, Complicata",0,,2000305641,"Tapaturman aiheuttama ilmarinta ja veririnta, NUD, Complicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.72,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568666645,
86091,"Traumatic pneumothorax and haemothorax, Haemothorax, Sequelae",0,,2000305643,"Tapaturman aiheuttama ilmarinta ja veririnta, Haemothorax, Sequelae",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.77,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568684365,
86001,"Traumatic pneumothorax and haemothorax, Haemothorax, Non complicata (sive NUD)",17,,2000305637,"Tapaturman aiheuttama ilmarinta ja veririnta, Haemothorax, Non complicata (sive NUD)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.66,UNCHECKED,UNREVIEWED,,0,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568629085,
86011,"Traumatic pneumothorax and haemothorax, Haemothorax, Complicata",6,,2000305640,"Tapaturman aiheuttama ilmarinta ja veririnta, Haemothorax, Complicata",5-char ICD8fi,Condition,1970-01-01,2099-12-31,860,,,0.80,APPROVED,EQUAL,Greta,1723208469830,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568657990,
860,Traumatic pneumothorax and haemothorax,0,,2000305635,Tapaturman aiheuttama ilmarinta ja veririnta,3-char ICD8fi,Condition,1970-01-01,2099-12-31,860-869,,,1.00,APPROVED,EQUAL,Javier,1641651726877,4174885,Traumatic pneumohemothorax,Condition,MAPS_TO,,<auto>,1641568603649,
89500,"Traumatic amputation of toe(s) (complete) (partial), Without mention of complication",15,,2000305827,"Varpaan tapaturmainen typistys (täydellinen) (osittainen), Ei-Komplis. (tai tark. Määrittelemätön)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,895,,,0.54,UNCHECKED,UNREVIEWED,,0,198287,Traumatic amputation of toe or toes without complication,Condition,MAPS_TO,,<auto>,1641572365161,
89590,"Traumatic amputation of toe(s) (complete) (partial), Late effect",0,,2000305829,"Varpaan tapaturmainen typistys (täydellinen) (osittainen), Jälkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,895,,,0.54,UNCHECKED,UNREVIEWED,,0,434512,Late effect of traumatic amputation,Condition,MAPS_TO,,<auto>,1641572389074,
89510,"Traumatic amputation of toe(s) (complete) (partial), Complicated",0,,2000305828,"Varpaan tapaturmainen typistys (täydellinen) (osittainen), Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,895,,,0.49,UNCHECKED,UNREVIEWED,,0,4319152,Traumatic amputation of toe,Condition,MAPS_TO,,<auto>,1641572377037,
895,Traumatic amputation of toe(s) (complete) (partial),0,,2000305826,Varpaan tapaturmainen typistys (täydellinen) (osittainen),3-char ICD8fi,Condition,1970-01-01,2099-12-31,890-897,,,0.55,UNCHECKED,UNREVIEWED,,0,4319152,Traumatic amputation of toe,Condition,MAPS_TO,,<auto>,1641572350971,
88500,"Traumatic amputation of thumb (complete) (partial), Without mention of complication",21,,2000305792,"Peukalon tapaturmainen typistys (täydellinen) (osittainen), Ei-Komplis. (tai tark. Määrittelemätön)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,885,,,0.61,UNCHECKED,UNREVIEWED,,0,75112,Traumatic amputation of thumb with complication,Condition,MAPS_TO,,<auto>,1641570743056,
88590,"Traumatic amputation of thumb (complete) (partial), Late effect",16,,2000305794,"Peukalon tapaturmainen typistys (täydellinen) (osittainen), Jälkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,885,,,0.58,UNCHECKED,UNREVIEWED,,0,434512,Late effect of traumatic amputation,Condition,MAPS_TO,,<auto>,1641570773103,
88510,"Traumatic amputation of thumb (complete) (partial), Complicated",15,,2000305793,"Peukalon tapaturmainen typistys (täydellinen) (osittainen), Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,885,,,0.62,UNCHECKED,UNREVIEWED,,0,75112,Traumatic amputation of thumb with complication,Condition,MAPS_TO,,<auto>,1641570757606,
885,Traumatic amputation of thumb (complete) (partial),0,,2000305791,Peukalon tapaturmainen typistys (täydellinen) (osittainen),3-char ICD8fi,Condition,1970-01-01,2099-12-31,880-887,,,0.68,UNCHECKED,UNREVIEWED,,0,443982,Traumatic amputation of thumb,Condition,MAPS_TO,,<auto>,1641570725333,
88600,"Traumatic amputation of other finger(s) (complete) (partial), Without mention of complication",57,,2000305796,"Muun sormen tapaturmainen typistys (täydellinen) (osittainen), Ei-Komplis. (tai tark. Määrittelemätön)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,886,,,0.56,APPROVED,EQUAL,Greta,1722240447413,443917,Traumatic amputation of finger without complication,Condition,MAPS_TO,,<auto>,1641570808155,
88690,"Traumatic amputation of other finger(s) (complete) (partial), Late effect",46,,2000305798,"Muun sormen tapaturmainen typistys (täydellinen) (osittainen), Jälkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,886,,,0.49,APPROVED,EQUAL,Greta,1723196935094,434512,Late effect of traumatic amputation,Condition,MAPS_TO,,<auto>,1641570842520,
88610,"Traumatic amputation of other finger(s) (complete) (partial), Complicated",37,,2000305797,"Muun sormen tapaturmainen typistys (täydellinen) (osittainen), Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,886,,,0.52,APPROVED,EQUAL,Greta,1723203737599,79957,Traumatic amputation of finger with complication,Condition,MAPS_TO,,Greta,1723203736381,
886,Traumatic amputation of other finger(s) (complete) (partial),0,,2000305795,Muun sormen tapaturmainen typistys (täydellinen) (osittainen),3-char ICD8fi,Condition,1970-01-01,2099-12-31,880-887,,,0.53,UNCHECKED,UNREVIEWED,,0,80617,Reattached finger(s) complication,Condition,MAPS_TO,,<auto>,1641570787567,
89700,"Traumatic amputation of leg(s) (complete) (partial), Without mention of complication",8,,2000305835,"Alaraajan tapaturmainen typistys (täydellinen) (osittainen), Ei-Komplis. (tai tark. Määrittelemätön)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,897,,,0.51,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 196850,,0,
89790,"Traumatic amputation of leg(s) (complete) (partial), Late effect",24,,2000305837,"Alaraajan tapaturmainen typistys (täydellinen) (osittainen), Jälkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,897,,,0.50,UNCHECKED,UNREVIEWED,,0,434512,Late effect of traumatic amputation,Condition,MAPS_TO,,<auto>,1641572481851,
89710,"Traumatic amputation of leg(s) (complete) (partial), Complicated",0,,2000305836,"Alaraajan tapaturmainen typistys (täydellinen) (osittainen), Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,897,,,0.48,UNCHECKED,UNREVIEWED,,0,4318111,Traumatic amputation of lower extremity,Condition,MAPS_TO,,<auto>,1641572470425,
897,Traumatic amputation of leg(s) (complete) (partial),0,,2000305834,Alaraajan tapaturmainen typistys (täydellinen) (osittainen),3-char ICD8fi,Condition,1970-01-01,2099-12-31,890-897,,,0.53,UNCHECKED,UNREVIEWED,,0,4318111,Traumatic amputation of lower extremity,Condition,MAPS_TO,,<auto>,1641572446251,
89600,"Traumatic amputation of foot (complete) (partial), Without mention of complication",8,,2000305831,"Jalkaterän tapaturmainen typistys (täydellinen) (osittainen), Ei-Komplis. (tai tark. Määrittelemätön)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,896,,,0.62,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 197724,,0,
89690,"Traumatic amputation of foot (complete) (partial), Late effect",0,,2000305833,"Jalkaterän tapaturmainen typistys (täydellinen) (osittainen), Jälkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,896,,,0.57,UNCHECKED,UNREVIEWED,,0,434512,Late effect of traumatic amputation,Condition,MAPS_TO,,<auto>,1641572437015,
89610,"Traumatic amputation of foot (complete) (partial), Complicated",0,,2000305832,"Jalkaterän tapaturmainen typistys (täydellinen) (osittainen), Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,896,,,0.59,UNCHECKED,UNREVIEWED,,0,4320025,Traumatic amputation of foot,Condition,MAPS_TO,,<auto>,1641572424824,
896,Traumatic amputation of foot (complete) (partial),0,,2000305830,Jalkaterän tapaturmainen typistys (täydellinen) (osittainen),3-char ICD8fi,Condition,1970-01-01,2099-12-31,890-897,,,0.68,UNCHECKED,UNREVIEWED,,0,4320025,Traumatic amputation of foot,Condition,MAPS_TO,,<auto>,1641572398656,
88700,"Traumatic amputation of arm and hand (complete) (partial), Without mention of complication",12,,2000305800,"Yläraajan ja käden tapaturmainen typistys (täydellinen) (osittainen), Ei-Komplis. (tai tark. Määrittelemätön)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,887,,,0.58,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 76275,,0,
88790,"Traumatic amputation of arm and hand (complete) (partial), Late effect",22,,2000305802,"Yläraajan ja käden tapaturmainen typistys (täydellinen) (osittainen), Jälkivaivat",5-char ICD8fi,Condition,1970-01-01,2099-12-31,887,,,0.56,UNCHECKED,UNREVIEWED,,0,434512,Late effect of traumatic amputation,Condition,MAPS_TO,,<auto>,1641570905144,
88710,"Traumatic amputation of arm and hand (complete) (partial), Complicated",12,,2000305801,"Yläraajan ja käden tapaturmainen typistys (täydellinen) (osittainen), Komplisoitunut",5-char ICD8fi,Condition,1970-01-01,2099-12-31,887,,,0.53,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4320024,,0,
887,Traumatic amputation of arm and hand (complete) (partial),0,,2000305799,Yläraajan ja käden tapaturmainen typistys (täydellinen) (osittainen),3-char ICD8fi,Condition,1970-01-01,2099-12-31,880-887,,,0.61,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4320024,,0,
307,Transient situational disturbances,0,,2000301819,Tilapäaiset sielullisista syistä johtuvat häiriöt,3-char ICD8fi,Condition,1970-01-01,2099-12-31,300-309,,,0.97,APPROVED,EQUAL,Greta,1721209341261,4103567,Acute situational disturbance,Condition,MAPS_TO,,<auto>,1641573748938,
30799,Transient situational disturbances,264,,2000301820,Tilapäaiset sielullisista syistä johtuvat häiriöt,5-char ICD8fi,Condition,1970-01-01,2099-12-31,307,,,0.97,APPROVED,EQUAL,Greta,1721209331543,4103567,Acute situational disturbance,Condition,MAPS_TO,,<auto>,1641573757600,
