sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:obsolete_conceptId
GLOBICATELLA SANGUI,GLOBICATELLA SANGUI,-1,,2001200413,GLOBICATELLA SANGUI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4190376,Globicatella sanguinis,Observation,MAPS_TO,,TYKS,0,,
ROSEOMONAS MUCOSA,ROSEOMONAS MUCOSA,-1,,2001200414,ROSEOMONAS MUCOSA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4190953,Roseomonas mucosa,Observation,MAPS_TO,,TYKS,0,,
BACILLUS MEGATERIUM,BACILLUS MEGATERIUM,-1,,2001200415,BACILLUS MEGATERIUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4193661,Priestia megaterium,Observation,MAPS_TO,,TYKS,0,,
LEISHMANIA -LAJI,LEISHMANIA -LAJI,-1,,2001200416,LEISHMANIA -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4193901,Leishmania,Observation,MAPS_TO,,TYKS,0,,
ECHOVIRUS,ECHOVIRUS,-1,,2001200417,ECHOVIRUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4193958,Human echovirus,Observation,MAPS_TO,,TYKS,0,,
MUCOR CIRCINELLOIDES,MUCOR CIRCINELLOIDES,-1,,2001200418,MUCOR CIRCINELLOIDES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4194497,Mucor circinelloides,Observation,MAPS_TO,,TYKS,0,,
MUCOR RAMOSISSIMUS,MUCOR RAMOSISSIMUS,-1,,2001200419,MUCOR RAMOSISSIMUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4194782,Mucor ramosissimus,Observation,MAPS_TO,,TYKS,0,,
LICHTHEIMIA CORYMBIF,LICHTHEIMIA CORYMBIF,-1,,2001200420,LICHTHEIMIA CORYMBIF,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4194793,Lichtheimia corymbifera,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. SHIMOIDEI,MYCOBACT. SHIMOIDEI,-1,,2001200421,MYCOBACT. SHIMOIDEI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4196353,Mycobacterium shimoidei,Observation,MAPS_TO,,TYKS,0,,
STREP.ACIDOMINIMUS,STREP.ACIDOMINIMUS,-1,,2001200422,STREP.ACIDOMINIMUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4196818,Streptococcus acidominimus,Observation,MAPS_TO,,TYKS,0,,
SALMON. CHOLERAESUIS,SALMON. CHOLERAESUIS,-1,,2001200423,SALMON. CHOLERAESUIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4197395,Salmonella Choleraesuis,Observation,MAPS_TO,,TYKS,0,,
HAEMOPHILUS PARAINFL,HAEMOPHILUS PARAINFL,-1,,2001200424,HAEMOPHILUS PARAINFL,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4197565,Haemophilus parainfluenzae,Observation,MAPS_TO,,TYKS,0,,
SPHINGOBACT.MULTIV.,SPHINGOBACT.MULTIV.,-1,,2001200425,SPHINGOBACT.MULTIV.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4197566,Sphingobacterium multivorum,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. CHIMAERA,MYCOBACT. CHIMAERA,-1,,2001200426,MYCOBACT. CHIMAERA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4197630,Mycobacterium chimaera,Observation,MAPS_TO,,TYKS,0,,
SERRATIA FICARIA,SERRATIA FICARIA,-1,,2001200427,SERRATIA FICARIA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4198204,Serratia ficaria,Observation,MAPS_TO,,TYKS,0,,
MALASSEZ. PACHYDERM,MALASSEZ. PACHYDERM,-1,,2001200428,MALASSEZ. PACHYDERM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4198244,Malassezia pachydermatis,Observation,MAPS_TO,,TYKS,0,,
RHODOTORULA MUCILAG,RHODOTORULA MUCILAG,-1,,2001200429,RHODOTORULA MUCILAG,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4198407,Rhodotorula,Observation,MAPS_TO,,TYKS,0,,
RHODOTORULA -LAJI,RHODOTORULA -LAJI,-1,,2001200430,RHODOTORULA -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4198407,Rhodotorula,Observation,MAPS_TO,,TYKS,0,,
SALMON. RISSEN,SALMON. RISSEN,-1,,2001200431,SALMON. RISSEN,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4198408,Salmonella Rissen,Observation,MAPS_TO,,TYKS,0,,
BACTEROID.PYOGENES,BACTEROID.PYOGENES,-1,,2001200432,BACTEROID.PYOGENES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4198539,Bacteroides pyogenes,Observation,MAPS_TO,,TYKS,0,,
BACTEROID.VULGATUS,BACTEROID.VULGATUS,-1,,2001200433,BACTEROID.VULGATUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4199446,Bacteroides vulgatus,Observation,MAPS_TO,,TYKS,0,,
MICROCOCCUS -LAJI,MICROCOCCUS -LAJI,-1,,2001200434,MICROCOCCUS -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4199767,Micrococcus,Observation,MAPS_TO,,TYKS,0,,
PEPTONIPH.INDOLICUS,PEPTONIPH.INDOLICUS,-1,,2001200435,PEPTONIPH.INDOLICUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4200304,Peptoniphilus indolicus,Observation,MAPS_TO,,TYKS,0,,
PARVIMONAS MICRA,PARVIMONAS MICRA,-1,,2001200436,PARVIMONAS MICRA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4200633,Parvimonas micra,Observation,MAPS_TO,,TYKS,0,,
STREP.BETAH.EI A-G,STREP.BETAH.EI A-G,-1,,2001200437,STREP.BETAH.EI A-G,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4200707,Beta-hemolytic streptococcus,Observation,MAPS_TO,,TYKS,0,,
EIKENELLA CORRODENS,EIKENELLA CORRODENS,-1,,2001200438,EIKENELLA CORRODENS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4200857,Eikenella corrodens,Observation,MAPS_TO,,TYKS,0,,
STREP.INFANT.SSP.INF,STREP.INFANT.SSP.INF,-1,,2001200439,STREP.INFANT.SSP.INF,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4201202,Streptococcus infantarius subspecies infantarius,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. NEOAURUM,MYCOBACT. NEOAURUM,-1,,2001200440,MYCOBACT. NEOAURUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4201291,Mycobacterium neoaurum,Observation,MAPS_TO,,TYKS,0,,
COXSACKIE A VIRUS,COXSACKIE A VIRUS,-1,,2001200441,COXSACKIE A VIRUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4201875,Human coxsackievirus A,Observation,MAPS_TO,,TYKS,0,,
PEPTONIPH.ASACCHARO,PEPTONIPH.ASACCHARO,-1,,2001200442,PEPTONIPH.ASACCHARO,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4203519,Peptoniphilus asaccharolyticus,Observation,MAPS_TO,,TYKS,0,,
CHRYSEOMONAS-LAJI,CHRYSEOMONAS-LAJI,-1,,2001200443,CHRYSEOMONAS-LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,INVALID_TARGET,UNREVIEWED,TYKS,1631750400000,0,Unmapped,,MAPS_TO,Invalid existing target: 4203772,,0,,
ESCHERICHIA VULNERIS,ESCHERICHIA VULNERIS,-1,,2001200444,ESCHERICHIA VULNERIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4204079,Pseudescherichia vulneris,Observation,MAPS_TO,,TYKS,0,,
HAEMOPHILUS HAEMOLYT,HAEMOPHILUS HAEMOLYT,-1,,2001200445,HAEMOPHILUS HAEMOLYT,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4204390,Haemophilus haemolyticus,Observation,MAPS_TO,,TYKS,0,,
LECYTHOP.HOFF.-RYHMÄ,LECYTHOP.HOFF.-RYHMÄ,-1,,2001200446,LECYTHOP.HOFF.-RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4205272,Coniochaeta hoffmannii,Observation,MAPS_TO,,TYKS,0,,
CITROBACTER AMALONAT (134 ),CITROBACTER AMALONAT (134 ),-1,,2001200447,CITROBACTER AMALONAT (134 ),MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4205585,Citrobacter amalonaticus,Observation,MAPS_TO,,TYKS,0,,
RHIZOBIUM RADIOB.,RHIZOBIUM RADIOB.,-1,,2001200448,RHIZOBIUM RADIOB.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4206684,Rhizobium radiobacter,Observation,MAPS_TO,,TYKS,0,,
PLASMODIUM MALARIAE,PLASMODIUM MALARIAE,-1,,2001200449,PLASMODIUM MALARIAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4207072,Plasmodium malariae,Observation,MAPS_TO,,TYKS,0,,
NEISSERIA LACTAMICA,NEISSERIA LACTAMICA,-1,,2001200450,NEISSERIA LACTAMICA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4207510,Neisseria lactamica,Observation,MAPS_TO,,TYKS,0,,
NEISSERIA CANIS,NEISSERIA CANIS,-1,,2001200451,NEISSERIA CANIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4207531,Neisseria canis,Observation,MAPS_TO,,TYKS,0,,
ENTEROBIUS VERMICUL,ENTEROBIUS VERMICUL,-1,,2001200452,ENTEROBIUS VERMICUL,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4208259,Enterobius vermicularis,Observation,MAPS_TO,,TYKS,0,,
BACTEROID.FRAG.RYHMÄ,BACTEROID.FRAG.RYHMÄ,-1,,2001200453,BACTEROID.FRAG.RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4208525,Bacteroides fragilis,Observation,MAPS_TO,,TYKS,0,,
BACTEROID.FRAGILIS,BACTEROID.FRAGILIS,-1,,2001200454,BACTEROID.FRAGILIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4208525,Bacteroides fragilis,Observation,MAPS_TO,,TYKS,0,,
SALMON. NEWPORT,SALMON. NEWPORT,-1,,2001200455,SALMON. NEWPORT,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4209154,Salmonella Newport,Observation,MAPS_TO,,TYKS,0,,
EUBACTERIUM -LAJI,EUBACTERIUM -LAJI,-1,,2001200456,EUBACTERIUM -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4209276,Eubacterium,Observation,MAPS_TO,,TYKS,0,,
ARTHROBACTER-LAJI,ARTHROBACTER-LAJI,-1,,2001200457,ARTHROBACTER-LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4210455,Arthrobacter,Observation,MAPS_TO,,TYKS,0,,
ENTEROB.CLOAC.SSP.DI,ENTEROB.CLOAC.SSP.DI,-1,,2001200458,ENTEROB.CLOAC.SSP.DI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4210735,Enterobacter cloacae subspecies dissolvens,Observation,MAPS_TO,,TYKS,0,,
STAPH.CHROMOGENES,STAPH.CHROMOGENES,-1,,2001200459,STAPH.CHROMOGENES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4211240,Staphylococcus chromogenes,Observation,MAPS_TO,,TYKS,0,,
RAOULTELLA ORNITHIN.,RAOULTELLA ORNITHIN.,-1,,2001200460,RAOULTELLA ORNITHIN.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4212063,Raoultella ornithinolytica,Observation,MAPS_TO,,TYKS,0,,
CLOSTR.SPOROGENES,CLOSTR.SPOROGENES,-1,,2001200461,CLOSTR.SPOROGENES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4212204,Clostridium sporogenes,Observation,MAPS_TO,,TYKS,0,,
DERMABACTER HOMINIS,DERMABACTER HOMINIS,-1,,2001200462,DERMABACTER HOMINIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4212869,Dermabacter hominis,Observation,MAPS_TO,,TYKS,0,,
SALMON. AGONA,SALMON. AGONA,-1,,2001200463,SALMON. AGONA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4213209,Salmonella Agona,Observation,MAPS_TO,,TYKS,0,,
BURKHOLDERIA-LAJI,BURKHOLDERIA-LAJI,-1,,2001200464,BURKHOLDERIA-LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4213231,Burkholderia,Observation,MAPS_TO,,TYKS,0,,
CORYNEBACT.CONFUSUM,CORYNEBACT.CONFUSUM,-1,,2001200465,CORYNEBACT.CONFUSUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4213391,Corynebacterium confusum,Observation,MAPS_TO,,TYKS,0,,
ATOPOBIUM VAGINAE,ATOPOBIUM VAGINAE,-1,,2001200466,ATOPOBIUM VAGINAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4213520,Atopobium vaginae,Observation,MAPS_TO,,TYKS,0,,
SALMON. MONTEVIDEO,SALMON. MONTEVIDEO,-1,,2001200467,SALMON. MONTEVIDEO,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214035,Salmonella Montevideo,Observation,MAPS_TO,,TYKS,0,,
STREP.BOVIS-RYHMÄ,STREP.BOVIS-RYHMÄ,-1,,2001200468,STREP.BOVIS-RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214081,Streptococcus bovis group,Observation,MAPS_TO,,TYKS,0,,
STREP.INFANT.SSP.COL,STREP.INFANT.SSP.COL,-1,,2001200469,STREP.INFANT.SSP.COL,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214083,Streptococcus lutetiensis,Observation,MAPS_TO,,TYKS,0,,
CLOSTR.HATHEWAY,CLOSTR.HATHEWAY,-1,,2001200470,CLOSTR.HATHEWAY,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214301,Hungatella hathewayi,Observation,MAPS_TO,,TYKS,0,,
SALMON. KOTTBUS,SALMON. KOTTBUS,-1,,2001200471,SALMON. KOTTBUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214370,Salmonella Kottbus,Observation,MAPS_TO,,TYKS,0,,
PROPIONIBACT.ACNES,PROPIONIBACT.ACNES,-1,,2001200472,PROPIONIBACT.ACNES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214681,Cutibacterium acnes,Observation,MAPS_TO,,TYKS,0,,
KERSTERSIA GYIORUM,KERSTERSIA GYIORUM,-1,,2001200473,KERSTERSIA GYIORUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4214948,Kerstersia gyiorum,Observation,MAPS_TO,,TYKS,0,,
TURICELLA OTITIDIS,TURICELLA OTITIDIS,-1,,2001200474,TURICELLA OTITIDIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4215222,Turicella otitidis,Observation,MAPS_TO,,TYKS,0,,
LACTOC.LACT.SSP.CREM,LACTOC.LACT.SSP.CREM,-1,,2001200475,LACTOC.LACT.SSP.CREM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216195,Lactococcus lactis subsp. cremoris,Observation,MAPS_TO,,TYKS,0,,
HELICOBACTER PYLORI,HELICOBACTER PYLORI,-1,,2001200476,HELICOBACTER PYLORI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216359,Helicobacter pylori,Observation,MAPS_TO,,TYKS,0,,
GEOTRICHUM CANDIDUM,GEOTRICHUM CANDIDUM,-1,,2001200477,GEOTRICHUM CANDIDUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216448,Geotrichum candidum,Observation,MAPS_TO,,TYKS,0,,
PASTEURELLA DAGMATIS,PASTEURELLA DAGMATIS,-1,,2001200478,PASTEURELLA DAGMATIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216506,Pasteurella dagmatis,Observation,MAPS_TO,,TYKS,0,,
MORAXELLA OSLOENSIS,MORAXELLA OSLOENSIS,-1,,2001200479,MORAXELLA OSLOENSIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216542,Moraxella osloensis,Observation,MAPS_TO,,TYKS,0,,
SALMON. GIVE,SALMON. GIVE,-1,,2001200480,SALMON. GIVE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216690,Salmonella Give,Observation,MAPS_TO,,TYKS,0,,
BACILLUS CIRCULANS,BACILLUS CIRCULANS,-1,,2001200481,BACILLUS CIRCULANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216703,Bacillus circulans,Observation,MAPS_TO,,TYKS,0,,
FACKLAMIA LANGUIDA,FACKLAMIA LANGUIDA,-1,,2001200482,FACKLAMIA LANGUIDA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4216751,Facklamia languida,Observation,MAPS_TO,,TYKS,0,,
STREP.EQUI,STREP.EQUI,-1,,2001200483,STREP.EQUI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4217676,Streptococcus equinus,Observation,MAPS_TO,,TYKS,0,,
STREP.EQUINUS,STREP.EQUINUS,-1,,2001200484,STREP.EQUINUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4217676,Streptococcus equinus,Observation,MAPS_TO,,TYKS,0,,
STREP.BOVIS (D),STREP.BOVIS (D),-1,,2001200485,STREP.BOVIS (D),MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4217676,Streptococcus equinus,Observation,MAPS_TO,,TYKS,0,,
CORYNEBACT.SIMULANS,CORYNEBACT.SIMULANS,-1,,2001200486,CORYNEBACT.SIMULANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4217867,Corynebacterium simulans,Observation,MAPS_TO,,TYKS,0,,
GRAM-NEG. BAKTEERI,GRAM-NEG. BAKTEERI,-1,,2001200487,GRAM-NEG. BAKTEERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4217941,Gram-negative bacterium,Observation,MAPS_TO,,TYKS,0,,
CORYNEBACT.FRENEYI,CORYNEBACT.FRENEYI,-1,,2001200488,CORYNEBACT.FRENEYI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4218174,Corynebacterium freneyi,Observation,MAPS_TO,,TYKS,0,,
CLOSTR.BIFERMENTANS,CLOSTR.BIFERMENTANS,-1,,2001200489,CLOSTR.BIFERMENTANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4218409,Paraclostridium bifermentans,Observation,MAPS_TO,,TYKS,0,,
CRYPTOC. LAURENTII,CRYPTOC. LAURENTII,-1,,2001200490,CRYPTOC. LAURENTII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4218775,Papiliotrema laurentii,Observation,MAPS_TO,,TYKS,0,,
STEPHANOASCUS CIFERR,STEPHANOASCUS CIFERR,-1,,2001200491,STEPHANOASCUS CIFERR,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4218840,Trichomonascus ciferrii,Observation,MAPS_TO,,TYKS,0,,
CLOSTR.TERTIUM,CLOSTR.TERTIUM,-1,,2001200492,CLOSTR.TERTIUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4219232,Clostridium tertium,Observation,MAPS_TO,,TYKS,0,,
SALMON. BOVISMORBIF.,SALMON. BOVISMORBIF.,-1,,2001200493,SALMON. BOVISMORBIF.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4219237,Salmonella Bovismorbificans,Observation,MAPS_TO,,TYKS,0,,
ESCHERICHIA FERGUS.,ESCHERICHIA FERGUS.,-1,,2001200494,ESCHERICHIA FERGUS.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4219241,Escherichia fergusonii,Observation,MAPS_TO,,TYKS,0,,
RAOULTELLA-LAJI,RAOULTELLA-LAJI,-1,,2001200495,RAOULTELLA-LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4219380,Raoultella,Observation,MAPS_TO,,TYKS,0,,
PICHIA -LAJI,PICHIA -LAJI,-1,,2001200496,PICHIA -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4219535,Pichia,Observation,MAPS_TO,,TYKS,0,,
CORYNEBACT.TUBERCULO,CORYNEBACT.TUBERCULO,-1,,2001200497,CORYNEBACT.TUBERCULO,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4219544,Corynebacterium tuberculostearicum,Observation,MAPS_TO,,TYKS,0,,
SALMON. INFANTIS,SALMON. INFANTIS,-1,,2001200498,SALMON. INFANTIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4220076,Salmonella Infantis,Observation,MAPS_TO,,TYKS,0,,
STREP.SALIVARIUS,STREP.SALIVARIUS,-1,,2001200499,STREP.SALIVARIUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4220801,Streptococcus salivarius,Observation,MAPS_TO,,TYKS,0,,
COLLINSELLA AEROFAC.,COLLINSELLA AEROFAC.,-1,,2001200500,COLLINSELLA AEROFAC.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4221042,Collinsella aerofaciens,Observation,MAPS_TO,,TYKS,0,,
FINEGOLDIA MAGNA,FINEGOLDIA MAGNA,-1,,2001200501,FINEGOLDIA MAGNA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4221055,Finegoldia magna,Observation,MAPS_TO,,TYKS,0,,
SCOPULARIOPSIS -LAJI,SCOPULARIOPSIS -LAJI,-1,,2001200502,SCOPULARIOPSIS -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4221076,Scopulariopsis,Observation,MAPS_TO,,TYKS,0,,
